id,natoms,value_per_atom,value
PN_B3MYLJ2NP6BIO4PBYIHDKZ74QBGXHIXL,4,0.108988941,0.435955765
PN_DYXKWXCBJ4YLY4E2FWK2YCV5TKZ6XYPU,2,-0.141943046,-0.283886092
PN_OY3DI3ORALYM6ZF3CALMEPYEUXVRIDMM,6,0.150859842,0.90515905
PN_MPGKRXE4XU22L7Y7XVSLDZ3XUJZAEVSY,4,0.386816875,1.547267501
PN_EXSWVK2V44MSTQYMGJPTL2PIF4LVY4ML,12,-0.09412774,-1.129532876
PN_ET7P7OSVFB5QGCRYHG66XJVP2XQT5JAA,4,0.502527788,2.010111153
PN_E4PZBDX6DDURSFQY25T4KKTNP6LTIVPS,8,-0.44010605,-3.520848403
PN_DK3XBPFSDKXBCVIZNA23TL4LGAHKBPHU,16,0.639905839,10.23849342
PN_FN5Z2LJOZFRVX5TFKDR4OGSWLR4NOBCW,8,0.304645432,2.43716346
PN_HFV4N5QQNQS6A4DSGJQJWBREAKTEZ5UO,6,0.783724469,4.702346816
PN_NP3BJP3PHADUGLAWBIFDJQ66VCBLF3HO,29,0.431648084,12.51779443
PN_DF6AXTOD3P3TMID36QWCP3EKCDL3L6RH,29,0.554399661,16.07759018
PN_COPX2OX7AU5NLLGXTQTQSN4DAQOUC3ES,20,-0.545013495,-10.9002699
PN_QOYAFBK2CJE2WE3IEYWRJKUHD3366G6O,6,0.590254779,3.541528677
PN_ULL4YAACATM4CZ5SQXRQXS4UWUICFJVP,2,-0.440842555,-0.881685111
PN_LTRWSVJR7546QITPX6JOGHSOTV7DRIPD,3,1.38281205,4.148436149
PN_MO4TBFVACPPDT6NWTRMATQ2LYZS55YSP,4,0.173659046,0.694636182
PN_AOK4HCGZ7BSDAJUEJQNHWRWQC65J2EEA,4,-0.106134942,-0.42453977
PN_WJ7CSAM5YQWX6AZI23Q4KIR4UKMGV6GE,4,-0.290034636,-1.160138543
PN_UPAMPE53HCKQHD27BQS6BDAMIKZQIDRR,4,0.471951678,1.887806714
PN_XECQOX7MQ4HERDKJPXUJJIFNN3HXN7FL,6,-0.248112254,-1.488673522
PN_JJJHZGK7TKGP5DZSOSZ532QF22TCZLKL,3,-0.329342259,-0.988026777
PN_P33XNV2FWDQFATJC66DWRW7WOOWM2VAA,2,0.478194534,0.956389069
PN_ZIQZYJEOIDACJBV5SVHX72DSE5VGKG7N,4,0.266021342,1.064085369
PN_LM2JTDDL7M6MLYXP7JCQS4CVQAFJQ4FQ,6,-0.13626521,-0.817591263
PN_FVX7LM4QO55L3UKJPZM26BNHX22D5M6I,4,-0.039059341,-0.156237365
PN_BRCISHS4CJXZMJRLPN4RI727FTLRJR43,4,0.053488331,0.213953324
PN_X5DFXJIMUSKHW7K42WMXXJJ46KXC3OBW,4,0.462784322,1.85113729
PN_XS7K573TCUU36UQBHEKBAUQZBZMYQIA4,5,-0.064269769,-0.321348844
PN_IGOELEP7MKZSB4GKU2MNCHCU3KN3SHH2,24,0.267812979,6.427511506
PN_MBLBX5HW7R6RLOTCI7PNTVRA2AYOUAM3,8,-0.144505325,-1.156042601
PN_QM6Z7UHGGVBUBAXHCQW7QAJTILBP3DLP,4,0.070506455,0.282025821
PN_YP37ANDKD2HIFEQIXMWN2JZUXEIX3EDP,6,0.19484792,1.169087517
PN_FM36RCP7APBUQ354MGWUEPLZA246B7IG,4,0.040946893,0.163787572
PN_KBBT3CM2S5VWPK65IR5KEEAP7ERVMMCM,4,-0.125914095,-0.503656382
PN_7ASCQHJXRJU6NNZP4L656JO5C3MS7ZQY,2,0.986706178,1.973412356
PN_7FA3GQSWYFR53HBVQ4JDBTOZI2WYFSLV,2,1.989680457,3.979360915
PN_CKFVL7QVWBFTP3FFYQNVV2OQAKMADNYO,6,0.637670227,3.826021362
PN_Z3UD46B5GHM6TVSPDBVO5BRH4MGOYC6I,4,0.264523117,1.058092468
PN_M2MG6IVCZBIQCRKCZUT3HGJFNNKSINTP,4,0.024216855,0.096867421
PN_HRV6ETYK2JLR6HBGVBHIZ5YNILOOZWSW,4,-0.044392137,-0.177568548
PN_VRMELY2ZVGO2LBRDTIB6W7VOHRPZ4EJD,2,0.552972442,1.105944884
PN_N2AYWVGHPZ73IVEYJM7MZNZMZU2OWRIC,12,0.159762064,1.917144771
PN_7SOXDDHTKDT3Y5Y4P4LZU4J3BZ2WD53F,2,3.229303226,6.458606451
PN_RSBPIL734FOQMOZ4ZNQXRDMIVGAP56JI,5,-0.469580046,-2.347900229
PN_243DECHD5PDOK276LTEINQ7OUUOZDIBR,6,0.152348109,0.914088652
PN_UGCVA4XBQQ5ZZNZ36OULY2FQD4VVBBTG,24,0.079674601,1.912190431
PN_DT66A4OPWIZDMMMHZR2EZUYVPECWHQ3N,5,-0.180954118,-0.904770589
PN_YOHB7U6ONCETRC5AZ2IHSGO7AQ766AES,3,-0.311925553,-0.935776658
PN_MRDTD7KAJACJMR4DLJMHFWVAHT3CN57W,2,1.464329288,2.928658575
PN_374AQ3YKN2R4ZKXKDLZQQET4C6OHORWI,4,1.310138988,5.240555953
PN_ATZQ4TGHMHUP6C2EOJBNBKBW5IPJF6ET,3,-0.093753824,-0.281261471
PN_DNYBI426MWT747YBR6OIGTMRLRTYPJXX,3,0.637573661,1.912720983
PN_X3HUHU46FJ5TL3Q7TAFEDGTXIXPWJGWZ,4,-0.420160834,-1.680643336
PN_I4FFYN4UYXARO5NYSMMYNLSDRYJNH4T4,3,0.02334771,0.070043129
PN_4GRJIFLJ2LIIKYXC6SNIT7ASGP4RU62V,4,0.129216368,0.516865471
PN_IBFQTTGTHZFDWQMKJNEBHPIUDL53LOQG,4,0.016365843,0.065463371
PN_3F2WCZ7D2DDXJ7K5J6NPVD2IJDRAUG4D,4,-0.123970892,-0.495883567
PN_WOSVAEQTYVR6CIT2KFTPJPOB7Q7F3743,3,0.050370562,0.151111685
PN_3HKPBOUFQJHVNJWC4VCMPCJ46OS7DXOP,3,0.004967313,0.014901939
PN_YRMOFBBVDV654MOQNU4PPRH4M2D2FDBG,4,0.173958612,0.695834447
PN_UD653D3QDZTQSAYJPMISP6SR3Q3RCSRQ,4,-0.243288262,-0.973153047
PN_AGCI4ZOPODVGMIA4G4M75OF5IR4JSDKU,4,0.080069417,0.320277669
PN_ZCOW6MOJWS5TE2K7IVNSGBZ4NY63I3UI,4,0.210347076,0.841388304
PN_QD5GVYZLBSB3UPWLXWZLKK4ISEJGBK3P,4,-0.027486534,-0.109946137
PN_LJROZ4YXQMSB523LCI2T4I7VLG3V3LEW,10,-0.11221546,-1.122154596
PN_KNZIV7R2DK6FNS4IR3QE4DO6S5EVBIRE,12,0.053577887,0.642934646
PN_DXPLBCEJL3VESPHDCBQDNMPS2C426BEX,2,0.266372282,0.532744563
PN_3ZZI32LMSICX2BYWKMFKS6CFBZHADVJR,2,1.804560933,3.609121865
PN_KYDVMYK3KZ6NDK4MSZ4ERE3ZTM32XS7S,4,0.221174261,0.884697045
PN_JGVTQY6JUIOWJSI3M5TZVD3OTFI77S5O,4,0.243137471,0.972549885
PN_ME5EXE26J4OQ4JF67PG4GS5EF4YHUOCO,4,0.147007969,0.588031878
PN_KKXRPCFR45DD2O3DUKIEG32LWUMKTI2Z,4,0.523640287,2.094561147
PN_LGYGZG5YMSAZE4JW7JW7UE4N2VBS3E3Q,12,0.832565889,9.990790673
PN_2BAF5BUX2FO6GSUC6CL5C5JBI2O3MHAR,4,0.735279784,2.941119135
PN_UD2KYJJ4XZVI73U7VHJATQ5QPJ3EFWFL,4,0.673075597,2.692302386
PN_WVPVDR56D2SOWJ3JNJEVVP5T4RU3U4EA,4,-0.159057605,-0.636230419
PN_CXLHJKOC4TDZVZKWV3SM7Q76ONXEXR6X,4,-0.298319459,-1.193277835
PN_LFKYQWUWJ2OYQT7ILESX2JXIMIMGTWIY,2,0.313688961,0.627377922
PN_VH4357XC4UEPNOZ7WXLMCBUYPLW3DLAO,8,0.761357316,6.090858528
PN_V44OMRHX2QMFKMDHXK4TERTR3IS6V4A5,4,0.072720512,0.290882048
PN_UOYAQWNIKLHG7SVYF64XXPQHGGFHZPJT,3,0.624033589,1.872100768
PN_YYHQDNR6BMTESWHXUCNFFXFALMIYIYIY,16,-0.08793867,-1.407018725
PN_KMUPYPXWQK3J2NQAVZIIKR2T245LZQXA,9,-0.147451398,-1.327062584
PN_LJLLIBTBPZ5HLVPW3CCJYIYVE635AJO7,3,-0.453671084,-1.361013252
PN_5ADTGSDW5A55VOVLZB7QOAPRMYOAHNC6,4,-0.095822274,-0.383289095
PN_IOR7NMIETC2QERCAFE5V5UBEHTPXOZJ7,4,0.00778962,0.031158481
PN_KBXLV5XIFQI7DAZFNX7AVKKSQ5KVCKHY,4,-0.535249349,-2.140997397
PN_HK74DBDR66BVLQZVRNLYQ7UR23RWWNQV,4,0.774385754,3.097543018
PN_57QP26GBHHZ7HFS5MSWX5Q6VBNEAM55N,4,-0.322343169,-1.289372678
PN_CVXHJGABQBFDNATUBFQRCNAPIXW3RH2R,3,0.57050818,1.711524539
PN_X74JXWDN52XG5KQA6GKYCX5DD7QSPL2Z,18,-0.268267112,-4.82880801
PN_3PF2OC73XI5JPKPV6SMGFNGO63DP22MW,12,-0.022721269,-0.272655234
PN_H6MPU2NPB6WUXSJED5VAK376TB44HIC5,24,0.250556296,6.013351115
PN_XMK4KIJQJI4CKIMEJ6EOPPDLOYYEV6IA,12,-0.753032787,-9.036393441
PN_CUKQERRGSLCPRJQN2R524BSMY4VONEGI,9,0.215124714,1.936122424
PN_6J27LP6UVGT6BYZ5KNHE5OIIJGWZ5T56,4,0.704188306,2.816753224
PN_2AFKSJMNXFAEJAJJNJMCTXIRTG5TSJKV,4,-0.038156166,-0.152624664
PN_WWZT7TH2DV2NXEITXEHBDNHFDKVXQ5ZB,4,0.77289799,3.09159196
PN_O62OW6G3ZZ7XEH4FP2MEMZGQGQHBUYXM,4,0.603701312,2.414805249
PN_ZL6FH6LSGHSK27URTTDBIC2OCG7G5NYF,6,-0.150758622,-0.904551732
PN_SMNSHKTKP4GVK3LOJ5FTMIICXZRVFH5F,6,0.240386589,1.442319537
PN_MDEBATP2ZGHT4RIAISSXBLIVKA63KNCY,3,0.051961677,0.15588503
PN_TDPUMBQRQE3FJ6R4Z5KVPX54INCF6BOP,4,-0.329970906,-1.319883624
PN_UUWOLQF5AFMPOAZPS3P2PJYBCQMTT3RY,4,0.598739794,2.394959176
PN_ZLXHNHYN35GPTWS32I53UYMWUUQEK3TT,6,0.225757719,1.354546313
PN_Y7AHMUXDPCMV4RQ633XIEIIWSA7ZQGFS,4,-0.067834758,-0.271339034
PN_5PZKW5SQMTRQN6HPBGL63CXLRXVYVWPW,2,0.48125807,0.962516141
PN_IN5P7TMPG3BRLCVNO6GTPAHIRZETP2VF,4,0.630086523,2.520346092
PN_S5ICD564WZVPLYEDTP5IXMV36BHKNW7O,6,0.083479801,0.500878803
PN_RFRJEJFKI3YYPQVVLKCR25FMNNQF5574,8,0.289226671,2.313813369
PN_YDNCVHBT5ZPZ2NNB7LZXQNN42OMDGUMS,3,-0.048049631,-0.144148892
PN_TS5BN3LBN5ARU2ME7ERIA3UPO4B2SSTE,4,-0.023077668,-0.09231067
PN_FITMUKHIXKSKXHFQ46ME2VB3743BDQ6C,8,0.174650739,1.397205915
PN_YW74Z6PJZRLQTEAGVUO66XDLGG2OFPKX,8,0.488492626,3.907941005
PN_CFORJCG42JRBRM3NY4FSY7BFOIOE2C5H,4,0.373805034,1.495220137
PN_WCTCZ4WP6MYUBIDSYFXAMAQTROBYIJXE,4,-0.108212853,-0.432851413
PN_BKYZMGXGJWSJBD3QUJM6J4RILLE3MK4E,4,0.095872618,0.383490471
PN_2L4AHW4IAGCVJYPAT3AEBYA6LVDFLUAS,12,0.480995288,5.771943456
PN_SIV3QESLV6RTX7IDBOBM73CY5Y4RTY37,4,-0.0960918,-0.3843672
PN_NZ4PTDEHUECUB6QFYU3NZTFUDFEIRUFO,4,-0.013231529,-0.052926115
PN_ET4ERRUY3ENWEICUUOWKR24TSQHY4SMW,4,0.036131376,0.144525504
PN_MINGERVODVK2MU6DGAA4R6TMOUQ5XGQU,4,0.019456373,0.077825493
PN_IVYNUDB6NDHVDS65CIGDSIZ4TDY6C2Q3,4,0.227796219,0.911184876
PN_2ED47BFNBHGB3RIGOP52QB2TYQYKW5BP,4,0.236316228,0.945264911
PN_JTLAE44Q7ZOERBXPTM3WM7GICLPLO7FA,2,-0.134424856,-0.268849711
PN_BJWVEY5E266O5WLNYHXIDEAHXHYZTA7Z,5,0.880404339,4.402021694
PN_TJSIWVIVQQXRB4E475KOWJAMBYBYBQGC,2,0.213307081,0.426614163
PN_I2XR5YTTGDHXR6XLBYBFGQRKEJMTPMT6,4,0.096922798,0.387691191
PN_6HRKKZY7LZ7I6NAX7UKMIAYZCGNINXAI,3,-0.589000507,-1.767001522
PN_I2V3ELFO7NIPPQS46DL2YA3IWI4GZDQ2,4,0.046732143,0.186928572
PN_DIDXPKBLXX3UTDT6TRT44OJFC44KT7P4,3,0.009312722,0.027938167
PN_3OPTNQQMRISLVJMPBTIXL3SALGQ4XQKD,4,-0.645740147,-2.582960587
PN_HI5CCPIJKRMA3EECZPPSFCK3H2TG3WS3,6,0.47209988,2.83259928
PN_TTYW4S3M5DUJXFNRKIMVITE3DP7KYKZO,4,0.044934254,0.179737016
PN_45BHEILJPC7XKTJCNXE4L3MANE3HSMH3,29,0.243681606,7.066766567
PN_TA2RCZJW4WKBE3W2LYN4OIUQ6IJ4FDEH,6,-0.002543522,-0.01526113
PN_35L74XQEJJ4ZHTL7DQE6KPSV35DPSXPH,6,-0.895412041,-5.372472243
PN_RY5MTL27YII433H6FT6MWHNZK2F73Q6Y,5,-0.194869042,-0.974345211
PN_2MVO4ZP6CAYOJRN4GLRIOFSTLZ5Q7IIX,4,0.096545957,0.386183828
PN_RKMOVS4AKWN5UHAGQOL5EHIIAFWD5ILK,24,0.677918586,16.27004607
PN_PZTCHAAHLTRBWALCQIZNK67B356JTVCN,12,-0.021749215,-0.260990577
PN_SWEWUUTFZKBHSROXCBIQFY2WX7R3BLCF,2,2.187420243,4.374840486
PN_ARIYWCJ4GSQEK6M2EHVWSTXHEBLEF724,4,0.376115694,1.504462777
PN_IJJQYQVGL2EJZHWMLDSVIQSVLUNFRLLD,3,-0.123652761,-0.370958283
PN_4C3PIDGEPKSQNIBINPVBPCRQK37KVSNT,4,0.220608673,0.882434691
PN_4FF6N74QQOBZZVBO7VRFYIRT5JYAJIKS,2,0.679911499,1.359822998
PN_BKT4SZAZXJIBJ7EXNFT4DH7HPXE66AEW,3,-0.531548046,-1.594644137
PN_6PJRTDVWK3QDJSFEPJLCRUXVYLAFNUZB,4,-0.817233402,-3.268933608
PN_MTQNYVNELTMZCU6BJC3TO7NKBVPHOPZA,6,0.065516674,0.393100047
PN_3PL7LLHPJ6BQJXIOMZXMFF4YWGQRYNCF,4,-0.01369657,-0.054786279
PN_IMN2D3RN7HNEAIPSXJDXXU7NJ2SG3VOC,4,-0.000247164,-0.000988658
PN_GOA6MW6HGMAUO6OYEGUAL4Q4VG3SUR3P,4,1.119576148,4.478304593
PN_3DCW37YL76Y4LPKCKOYPVP6BDMBHFDET,10,-0.241911716,-2.419117161
PN_OYXJ6X6J5VKJBYQKVQ5UXBRYWBWWWNB4,9,0.278070824,2.502637419
PN_WBQ7MJGUEK4PWUBJP3L35C46T7ETB3XI,6,0.031233323,0.187399939
PN_7KHWFNL6DACD2THSRSNYCQP5IY4VFMFQ,3,0.18050516,0.54151548
PN_RPIVSFB4X33JP7YE35H4IHE23ZVGE626,4,0.335870961,1.343483843
PN_4INC7YMEY5XTL6WJS6POII4PYBUUC2VA,6,-0.006264214,-0.037585286
PN_Z3IJXKGDS6JW3GVBSMJFASHG4S4DPJ6T,3,0.537531149,1.612593448
PN_IYTJHJCMR6XNTXDLBPXYHSFTKB7UBXYH,2,-0.193743777,-0.387487553
PN_KVTSRTE2SWI7F5UG5QBOIVUZ6JTFLS32,6,-0.216365466,-1.298192795
PN_OSQTZ74VYBVEG2QWJSFP3DKAP2PAOC3E,4,-0.490796973,-1.963187892
PN_DQHF4TBDHZWXSR56E24VWZCC3P7YJMPL,4,-0.004400947,-0.01760379
PN_VGP5KLIVCYO4UV2PNBEAYTM2IANNT3A4,3,0.12522364,0.375670919
PN_45KJLUNMXXJ7PZ7FXNK6KJNUPZTCTDVN,2,0.456341929,0.912683859
PN_XWC3LRVUMGMB722EQN44KUVETLB7IGRA,10,0.072958092,0.729580916
PN_ITPU5CB3TYHJVZ4DT6ACZ242CNPUX77C,6,0.195018433,1.170110598
PN_RWHOAXI5B3I7PJFBOJHCATSGMBLHX7V5,2,-0.493029156,-0.986058312
PN_NB7OC2YY2XLFSGSUTASRJ7DR3T4GMB4P,6,-0.109577933,-0.657467599
PN_3RDP6L5Z2Z65W2QZ7XMN5QITXOYGG5HS,5,-0.04854664,-0.242733201
PN_KDGAHY6YXLOHMZ2MDGCDVL5WZJ6XSILQ,4,0.695262089,2.781048356
PN_RSCXQI7FH3J6OOHNSVEXVXH26JGKHNQP,2,0.17502194,0.350043881
PN_6PXVCQP3X6MJ2H5ZZQCQJCVI7W5F6UW5,2,0.163454746,0.326909491
PN_KAIZ6UIUNWBMSBWHQIIBDILNGSNB5WXP,3,0.083683525,0.251050575
PN_2QVRCYE6ZLYDOQD7TIFLTROZWZ6BBGFK,6,-0.000330886,-0.001985316
PN_KVTNCL6EIVWWK53NQSYG2TN3ILDUE72I,9,0.047007609,0.423068477
PN_ZN6UBDKHOILM7QLLORQFMZDZM73VK5UZ,2,0.375706288,0.751412577
PN_OKX74GPTGEJDHLNG3T6M6IDSJZAHURRM,4,-0.274395523,-1.097582093
PN_BD6D56VES43RIA3CAOPDGZTROSGQNYZN,4,-0.316739099,-1.266956395
PN_COPAPDEOJRICGDPYOTS2HHH3JTKXYYOQ,4,-0.609030417,-2.436121668
PN_X3FQH7DI4ZBE42T567VKPBPEOEHTILHS,2,1.243237284,2.486474568
PN_HSIGEZLCHNB4MKDKJ6QB5FUUGNZK57X6,4,0.705916169,2.823664678
PN_BGDP3OYB4H72WIVSEF7UOFT4SLXKL4M3,2,-0.229941975,-0.459883949
PN_5ROAADZKSF5ZOOGBG6PI3R52US3UTUYO,29,0.04345749,1.260267196
PN_VFZLANSCITJQKI5SDPNEDP5VURXX4SHA,4,-0.045810155,-0.183240622
PN_K2CLUGS26D6DYG3Z4PLJYGZXE7EMLFUE,3,-0.150560328,-0.451680984
PN_QIXFY2TVICW3E34SA5GLTESPMKPJN7C7,4,-0.179856603,-0.719426412
PN_DMMM75YH2WP7E32WQ5FZE4VLEE5LGSU7,4,0.124064854,0.496259415
PN_RGH5XMRJ2BBMWOAVONVZHFUXHBIRF2JS,4,0.097485231,0.389940923
PN_N6JA24H6CPRUZ43FTEYZNZPQ7ZGATCAM,4,0.16895106,0.675804241
PN_56YHYLNBTO3CH6SCNWDU774ZMCLBM5G6,3,0.432059334,1.296178003
PN_YTYTINEXX2NWDYVCVZVMXS6IUJVNZDDH,29,0.110906703,3.216294378
PN_GG2GNSY5G5ZK3D675TQXR7OAEOTLSANI,12,-2.155520285,-25.86624342
PN_RCRXHWAAJ7XGTD2RIT54EY4XOCVWO3ZK,9,0.612623442,5.51361098
PN_ZB5WKDYTBJQXJ5DXFYVBEGKAWGZLPAJM,6,-0.420127769,-2.520766615
PN_TEJRBPV6XXMSXRVIFQTG5QZ35XNN5NLK,5,0.046735892,0.233679459
PN_XYKQ5B72X5GABJ2SO3HODY3UJQP5XC2I,4,0.032289277,0.129157108
PN_AOL2AERGSFKRDFPSLQS5XFM3JBQAP2XZ,2,1.745508897,3.491017794
PN_LVMLBKLYMVTTO2AYA2DB4DRC4MRVCS22,2,1.134272119,2.268544238
PN_OIGA23HS5AWYO5FVZYXF7SIQV7BMEYGQ,24,-0.942817899,-22.62762958
PN_R4FU6DOTZ622CVSZW2GKSC3J6SFHUXIW,29,1.232481014,35.74194942
PN_XYRNSEIFRVA6LCPGPDFK3BVG5PAUYPGJ,12,0.163981453,1.967777433
PN_IPIC4ROV7WKT6OPOEJJRAK6UKBWVOQGY,9,-0.051867495,-0.466807459
PN_ASK72EP5Q4ZHP2UBJOUIJ2345JEB2RT2,6,0.00156686,0.009401159
PN_LONGADPB4UPORQEMKIEXNQEVHHQZQZCO,6,-0.136053507,-0.816321043
PN_CZQDAXMDQLN43ODZJJISX3OZONRCX7AX,3,0.441906635,1.325719906
PN_S6YETQRBNXWBJ7OXQQZOGIFR5R7NGSKH,3,-0.029219001,-0.087657004
PN_7BMMNUJWECSBUJYHR3QA75UGXWGX2QW5,16,-0.425362199,-6.805795177
PN_USYKVQFCAOMKIEKMTKWOQCXTAMNMTSHN,7,-0.015031562,-0.105220935
PN_FAADSSMAKO4ORGH325ITZGIXJLT32Q3W,6,-0.000586474,-0.003518847
PN_XFUPW3JXRJN5CWE3ANT64TURBTXB4VPQ,2,1.190118341,2.380236683
PN_6MBML7UBIAQS4IOGZTMJIKBDRWTHCLD3,6,-0.76289094,-4.577345643
PN_O2KDJNK5YRNSDVPOU4NN5AR4DEAQERJE,3,-2.12463594,-6.37390782
PN_LFUNYYJ5I6GUJKURYKLSAN4DQGHBDMEY,4,0.035435535,0.141742141
PN_QYT7NHG3V2JIXEO4O6IUDKJYIHKNCFZE,4,0.008829302,0.035317208
PN_HLOVOG3K7FU2I7I2KNAKQVB7XTYU6RXK,5,0.082736842,0.413684211
PN_ETEEY76GDFWEVZOPFDACL3LSRCVPWMUQ,2,0.009496147,0.018992294
PN_4X7AFS3LLMW2SSSJBYP6C2ZH2U5AQ5AH,4,0.013315177,0.053260709
PN_FYUHW7G5Z3JOGKCGCJSNFKOD7WB367BR,3,0.664742431,1.994227293
PN_5H7I6LGYK5CXTI7WPHYGOSDULCKP6NZF,4,-0.038651767,-0.15460707
PN_4DVG6UDPM5A22HLFJE45UOT25WTL3Q6R,4,-0.081774551,-0.327098203
PN_SIDHOIYDFBAWLZEWG33MGCHWGUJTLHYK,3,-0.062056747,-0.186170242
PN_MTU4C7PLSTZPA5NKNT3IB2O4QDEYAV65,2,0.986548441,1.973096882
PN_GBAEEPAZ2ETPBAB35OZ5LN5UKOAVNIG3,2,0.99010285,1.980205701
PN_BGQQS7Y4CNWOQ7MNY34KLB4OC4TOHTT2,4,0.338428117,1.353712468
PN_S45IIXANXIY37PDOMUPYCKTZQXDKQVKR,9,0.140438818,1.263949358
PN_2EOK2T67UDYA3JABSQHO7YPAXXF77P7V,6,-0.123263086,-0.739578517
PN_XE45B2V3MYRE246XFPODQWMIP6A5YQ2L,2,-1.060901934,-2.121803869
PN_CQYNORQ5WF2WNOT6UEFKDVIJQBK3MQAL,4,-0.169667589,-0.678670357
PN_QZQ3K2SYVBOCGTWJ4ZLNNUC3XIJCAOB3,4,-0.554179378,-2.216717512
PN_QAEDW6RH7NTOJMQ6MS64MAL4R662AVKW,6,-0.271217736,-1.627306416
PN_B6BKMQCOTH24A3G7C4LXTJ6XLWPQQLYJ,4,0.912948127,3.651792509
PN_ENRMC2WFGQ7C6RI44C2ILICTZP2267WW,2,0.964137558,1.928275116
PN_E4N52XDAHHD5RVNGBB55CUURDUIPBVUU,2,-0.73917669,-1.478353381
PN_XBUR6ULIFRZQKP33ZIN5QBFVCKTB3ENF,10,-1.47671812,-14.7671812
PN_NX6MXKDQNBXSIT644IJYOJFTJFJBQLKS,8,-0.020514092,-0.164112737
PN_XAIWX7A6YJ6BECQESQPR5GOPFENGRZPD,8,0.341330703,2.730645627
PN_UOQ4SMBYDAES6XDE4W5SVNVEU6LNIUNW,6,0.286457029,1.718742177
PN_RGFZ5HBONPOEDNUU7BF5B7KSOGN6N7PQ,2,-0.769562325,-1.53912465
PN_UCILG4I6SNGAJTOHMWHLOIMUBN52SHYV,2,-0.130417417,-0.260834834
PN_G6EK5D4S5FYHOSUT4EE3RCO3XEAKWEUK,6,-2.1866423,-13.1198538
PN_UAI27QRXODO4MB2AINLHCPFZZLA6VVYG,3,0.005681562,0.017044686
PN_CCSPYZUBBKRWMVVSLINBJFESORGJPIXX,4,0.047430564,0.189722256
PN_PEWI2IQOEEEEBPOT5ABBWDUROP7IH5O2,24,0.273494251,6.56386203
PN_EANHVPKFOBNXBHXDWAWZJNPG3R6RD67O,11,-0.122125306,-1.343378365
PN_X2X4NA2MEPB7RNY5GUTDGMWDND3WTLQO,4,-0.148801723,-0.595206892
PN_E524KJ2CRHBFCM4T2D7BRA4UQ2ET7E3E,6,-0.012168372,-0.073010232
PN_MOY7PMCF2QKXXIAKQZVZJ45PX3IQUD2N,8,0.002778305,0.022226438
PN_PXKZADWYPSITUKPMU3TINMRZPMF43YU4,4,0.10486923,0.419476921
PN_2J2LB4T6WHN6LGQ3N3ZRVN4DEQKZHD6W,4,0.37091715,1.483668599
PN_6PZKQVG66LS4AITDMQZEXSCQWNUJTFNT,8,0.651023819,5.20819055
PN_6XW3D55TU6AKPNAOC6QD5J4R62KO64BQ,6,0.214154381,1.284926288
PN_IVKRUXVVKZ5IMJLSLRLIGXV5KTQEUUUP,20,0.753637951,15.07275901
PN_JQX477CP3EN6RJT42BQ6BDOILXOPNNAK,4,0.140134286,0.560537146
PN_DSXJZLH6BXFPWKNBHJF5RJMKLWG7PB25,2,-1.315696278,-2.631392556
PN_7LIHKFHYNHXUYMROEXWW7CN4SJS6HRAC,3,0.311651267,0.9349538
PN_SIDXX7EDEZIBUZ2UO7MNMLDAODG7462J,3,0.445602495,1.336807486
PN_AUSZ5T327U2GJLTCMMZG7XEIVBUYJCOZ,5,0.870999573,4.354997865
PN_XSOEPZC2LZW2HRT54PFN5BBUZ6JKFCLW,4,1.209436451,4.837745803
PN_YKILBRN4O25GIM2O3GDTFYIFHYZYXTFL,3,0.324495408,0.973486223
PN_LAVUZCMOZZAVRWUZC7CP6JS4MAOS7I4C,2,0.266737016,0.533474032
PN_KX3DF5VWZ7JYSBVCBRABBBFCN2LYY2EX,24,0.356941847,8.566604318
PN_FZOCDURH4BV4QGTHZQJW7Y3UGLC3ZCJA,29,-0.349756858,-10.14294887
PN_XDL2RR35F6MIMFLPKAA5ZSVH7ALYBOAP,12,-0.086073826,-1.032885915
PN_BWN3XFO5ZBIGMDDDBGDSGYG3XDWDBNB4,4,-0.347944199,-1.391776797
PN_PCIX5O2QSSHF3GTQVTZ6QKLGLANSGCJ6,5,0.177546214,0.887731069
PN_BSUPXEFTGGZXIRGXSO5XEVJ7P6YIPJ7V,4,0.033517969,0.134071875
PN_IDDO5O4IIFPMHUL7IKAPSTBDP5UFODSD,4,0.386060713,1.544242853
PN_Y365HKRRSVGGLEQL5P5UYTSDUZGH5AJW,4,0.554744832,2.21897933
PN_P3OHE6ZQT6T7TJUJNDWL655MDMTGVKKK,4,1.216375424,4.865501696
PN_KYCZCFZOLF3FRIOSGJI4ASC4Q5M675RT,4,-0.385735033,-1.54294013
PN_TWUFTEYF7EIOALYV7J7QWKVFMKBUZSVM,8,0.040629306,0.325034449
PN_BRJD7RQBA76LPM45QYPBZ6VAENVD2NPM,4,0.183785481,0.735141923
PN_ZTYUB5ESRHB66U2AB5COMSUCLYB5K4A6,3,0.046278246,0.138834739
PN_OKYV6JNHZO4IFJF572V3HY6U5GJVCIJW,2,1.822001498,3.644002996
PN_E5TMFW67DO7QEXXUFXFQ63DDB6F366SJ,3,0.019241553,0.05772466
PN_FYEUZYFC7IYIXHMAXW5HFVUMXEM5XYRC,2,0.067990456,0.135980912
PN_VM4CAUMRNB6TOA6A24RAPMWSAMOSW254,5,0.812091335,4.060456675
PN_DBTGOIKDAB6ZN3VXHIVXVJ5GW6X6I2QK,2,1.997242601,3.994485201
